Time,S5_H,S6_H,S7_H,S8_H,S9_H,S14_H,S5_PM1,S5_PM25,S5_PM10,S5_CO,S5_NO2,S6_PM1,S6_PM25,S6_PM10,S6_CO,S6_NO2,S7_PM1,S7_PM25,S7_PM10,S7_CO,S7_NO2,S8_PM1,S8_PM25,S8_PM10,S8_CO,S8_NO2,S9_PM1,S9_PM25,S9_PM10,S9_CO,S9_NO2,S14_PM1,S14_PM25,S14_PM10,S14_CO,S14_NO2
10.10.22 02:00,45.42326627,44.14373272,42.89466949,47.17994949,35.13837395,44.79924466,4.035833333,6.459166667,8.589166667,0.144093656,2.618448489,2.7,3.705,4.5475,0.003776736,2.003501807,1.435416667,2.839583333,4.270416667,0.05391211,1.893265654,2.802333333,5.472666667,7.910333333,9.355972014,5.81650575,3.385833333,6.53,9.3925,0.240056746,0.858721432,5.156666667,6.246666667,7.016666667,0.086179036,1.486714637
10.10.22 03:00,45.53986798,44.16488666,42.96302801,47.49304154,35.38346446,44.79701345,3.770833333,5.976666667,7.909166667,0.143322718,2.750753265,3.181666667,6.150833333,9.199166667,0.004556362,1.986008306,2.21375,4.883333333,7.665416667,0.053299857,1.881902413,3.045,6.122333333,8.942333333,9.132511329,5.761057496,4.494166667,9.31875,13.75416667,0.199793549,0.817760802,6.316666667,8.596666667,10.45833333,0.115138173,1.466348659
10.10.22 04:00,45.74511421,44.21338705,43.06449524,47.98203632,35.10316414,44.73952838,4.1625,6.198333333,7.945,0.139468033,2.815243504,2.7425,5.389166667,8.119166667,0.003776736,1.992471987,1.549166667,3.116666667,4.7225,0.053281281,1.881549662,2.961333333,6.272666667,9.323,9.929801197,5.723310631,3.714166667,5.523333333,7.074166667,0.203140786,0.727784701,6.240833333,8.9925,11.31666667,0.084848625,1.499251885
10.10.22 05:00,44.74229053,44.22111433,43.16239211,47.63582078,35.11943898,44.77304862,3.360833333,5.26,6.916666667,0.14563553,2.677677622,3.345833333,5.296666667,7.154166667,0.003776736,2.010010719,1.982083333,4.21875,6.5325,0.052669029,1.881801421,3.142833333,7.007333333,10.585,9.543301186,5.834980547,2.766666667,5.430833333,7.866666667,0.232838313,0.66921254,5.491666667,7.210833333,8.5725,0.190965478,1.43584366
10.10.22 06:00,44.87688151,44.18389504,43.167155,45.59295238,35.02328725,44.67972844,3.241666667,4.691666667,5.92,0.14563553,2.637494456,2.125833333,3.635833333,5.128333333,0.003386923,2.046566767,1.680416667,4.108333333,6.675,0.076065149,1.87444065,3.660666667,6.208,8.477,6.923906493,6.107644588,2.712916667,5.436666667,7.929166667,0.212136083,0.646500162,6.246666667,8.815833333,10.96416667,0.084124827,1.540962742
10.10.22 07:00,44.41978443,43.2383257,42.66399504,45.13501057,34.91850085,44.45657648,2.581666667,3.556666667,4.358333333,0.15042536,2.535523684,3.686666667,5.591666667,7.353333333,0.003386923,2.437832425,2.865,4.684166667,6.415833333,0.050908101,1.995956245,3.669333333,6.2985,8.647,6.200846869,6.123413816,2.233333333,4.458333333,6.495,0.227834644,0.643373517,4.96,7.725,10.13416667,0.080696262,1.570479897
10.10.22 08:00,46.24803257,43.06353976,42.46772803,45.93337018,35.08074299,43.99846653,3.208333333,4.253333333,5.0925,0.146406467,2.14125445,3.048333333,4.076666667,4.905,0.003386923,2.710397872,3.085,4.8875,6.575833333,0.041789188,2.212944197,4.442666667,7.205,9.639666667,7.315906331,6.443613919,3.220833333,6.249166667,9.014166667,0.245495246,0.686192146,4.59,7.2675,9.609166667,0.084862613,1.55830147
10.10.22 09:00,47.13814431,43.10152341,42.85452329,48.73361245,35.58667553,43.77137238,2.7175,4.815833333,6.700833333,0.146406467,2.089115842,3.414166667,5.1375,6.725833333,0.003386923,2.436616042,2.873333333,5.530833333,8.213333333,0.045934252,2.050015578,3.7505,6.5675,9.0945,11.04794591,6.192735345,2.774166667,4.526666667,6.0725,0.244679682,0.655846648,4.5625,6.355833333,7.843333333,0.082070618,1.538875394
10.10.22 10:00,45.50144232,43.15249712,42.71829561,46.6381147,35.45831857,43.3406875,2.815,4.571666667,6.120833333,0.146406467,2.119540154,2.163333333,3.478333333,4.744166667,0.003386923,2.43889274,2.916666667,5.7175,8.565,0.0453421,1.979943519,3.867833333,6.936,9.700333333,8.30009176,6.504758964,3.018333333,4.968333333,6.693333333,0.289439941,0.602669752,5.7175,8.204166667,10.29833333,0.082779767,1.510807835
10.10.22 11:00,44.01308637,43.09950176,42.61540507,45.02160081,35.48151864,42.8476429,2.769166667,5.265,7.534166667,0.146406467,2.303506819,2.994166667,5.7775,8.634166667,0.003776736,2.282132311,3.204166667,6.596666667,10.07916667,0.045934252,1.972660313,3.571,6.360333333,8.870166667,3.642435751,9.12644198,2.901666667,4.646666667,6.181666667,0.239714242,0.697576257,4.8775,7.9,10.56416667,0.089693511,1.435255775
10.10.22 12:00,43.44079621,42.8774169,42.63877586,44.54759679,35.38543603,42.46841806,2.7925,4.79,6.574166667,0.167878047,2.419121088,2.940833333,5.403333333,7.898333333,0.003776736,2.112583639,2.039583333,3.848333333,5.667083333,0.045934252,1.969125944,3.636333333,6.349666667,8.781833333,3.171453743,9.522976963,2.710833333,4.660833333,6.401666667,0.243695075,0.704424842,4.866666667,9.473333333,13.67583333,0.088942395,1.443219474
10.10.22 13:00,43.35901306,42.82386784,42.55454153,44.72923866,35.56793163,41.96840694,3.17,7.055833333,10.6525,0.171248645,2.538128608,2.395833333,3.560833333,4.624166667,0.004166549,2.002943158,2.054166667,3.79,5.525,0.0453421,1.962849531,2.997333333,6.119833333,8.984833333,3.109611542,9.291841372,3.888333333,6.855833333,9.519166667,0.237722229,0.728719308,4.5375,8.079166667,11.26583333,0.083444973,1.48178166
10.10.22 14:00,42.84421338,42.93662347,42.50811639,45.12777371,35.29962147,41.86362211,2.926666667,4.430833333,5.7275,0.166927007,2.425503376,2.725,5.211666667,7.758333333,0.004556362,1.824207455,1.836666667,3.123333333,4.373333333,0.047158757,1.92564806,3.215833333,6.346333333,9.207666667,3.382194448,9.22144355,3.315833333,5.195833333,6.835,0.279645521,0.708347575,4.015833333,6.521666667,8.730833333,0.083430325,1.494920024
10.10.22 15:00,42.80464,43.01705106,42.54842079,44.52806904,35.57401729,40.42823468,3.225,4.950833333,6.445833333,0.242263572,2.268745463,2.79,4.32,5.756666667,0.003776736,1.920893577,1.760833333,2.950416667,4.095416667,0.047464883,1.948643653,3.151166667,5.21925,7.0535,4.451340759,8.019703592,3.550833333,6.854166667,9.865833333,0.274001906,0.681326277,3.485,4.896666667,6.074166667,0.101832003,1.546764652
10.10.22 16:00,42.78650556,43.07788247,42.47437826,45.84210142,35.72938855,39.19242069,2.821666667,5.375833333,7.7,0.169061047,2.823934762,2.6675,5.845833333,9.199166667,0.003776736,1.943210097,2.280833333,4.934166667,7.69,0.047177333,1.954486088,3.401166667,5.450333333,7.2515,6.856996368,6.183321881,3.16875,5.767916667,8.115833333,0.192781716,0.803258632,4.184166667,7.305833333,10.1025,0.078718327,1.535255748
10.10.22 17:00,42.4549277,43.30960028,42.60270613,45.86798361,35.28173478,39.08513203,2.841666667,5.841666667,8.596666667,0.207511318,2.742948954,2.0075,3.654166667,5.315833333,0.003776736,1.959247183,1.66875,2.838333333,3.97375,0.044157796,1.962119262,3.170166667,5.347333333,7.285833333,7.50762705,5.958697712,2.9675,5.785833333,8.360833333,0.252039837,0.793280344,3.701666667,6.105833333,8.231666667,0.077343972,1.564938456
10.10.22 18:00,42.72628639,43.58539153,42.6503911,45.70809471,35.20598068,41.79779016,2.2925,4.639166667,6.790833333,0.169614297,2.690359571,2.465,5.41,8.515833333,0.007934599,1.947407855,3.036666667,5.613333333,8.185,0.033127015,2.297127819,2.762,4.8575,6.7385,7.544872748,6.099314431,2.9125,4.193333333,5.275,0.224321366,0.742619691,3.143333333,4.754166667,6.143333333,0.078008419,1.566781419
10.10.22 19:00,44.31754215,43.88595838,43.03916753,45.83874407,35.41001786,44.13276309,1.80875,2.919583333,3.895,0.169831984,2.422134936,2.7,4.621666667,6.519166667,0.003386923,1.999228591,2.438333333,4.120833333,5.746666667,0.031986732,2.237300949,3.452333333,6.0785,8.436,7.973635755,6.575008271,2.7475,5.574166667,8.168333333,0.220348487,0.74148182,3.803333333,6.170833333,8.257083333,0.076316929,1.482944277
10.10.22 20:00,44.758626,44.21431117,43.27214155,45.96598681,35.58962297,43.61393529,2.428333333,4.2225,5.8325,0.166018438,2.262484325,3.145,5.475,7.789166667,0.003386923,1.998756059,1.820833333,3.4075,4.998333333,0.033127015,2.030427024,3.4225,6.080333333,8.470666667,8.531965445,6.288878328,3.73625,5.388333333,6.78375,0.19497322,0.799140558,3.793333333,6.55,9.015,0.075968858,1.432245363
10.10.22 21:00,46.36045233,44.37603263,43.61223213,46.1073098,35.59420251,43.09892528,1.691666667,3.270833333,4.71,0.145646859,2.101355981,3.16,5.548333333,7.928333333,0.003386923,2.008890956,2.816666667,4.438333333,5.946666667,0.037118004,1.957878083,3.330333333,5.980666667,8.368333333,9.874495712,6.242055334,2.7575,4.3125,5.67,0.256711962,0.722485709,3.973333333,7.77,11.23666667,0.076764857,1.464749298
10.10.22 22:00,47.48909477,44.37536554,44.32908581,46.63584819,35.55271392,43.03918461,2.03375,4.953333333,7.673333333,0.169831984,1.945084496,2.8775,4.973333333,7.054166667,0.003386923,2.018779706,2.7475,5.695833333,8.7325,0.038258287,1.907317568,2.9395,5.486166667,7.796666667,9.967594968,6.174736441,2.362916667,3.485,4.44375,0.232547506,0.865397021,2.948333333,6.45,9.685833333,0.072615809,1.55156657
10.10.22 23:00,48.18963414,44.24731748,45.12183157,47.10874394,35.08952815,42.87871802,3.005833333,5.706666667,8.1625,0.146406467,2.062328993,1.925,3.0525,4.129166667,0.003386923,2.017375974,3.015,5.953333333,8.9425,0.03942058,1.834822728,3.219666667,7.005833333,10.50383333,9.776222038,6.169582557,3.625833333,6.758333333,9.5975,0.245766855,0.862618957,3.033333333,5.090833333,6.920833333,0.209337003,1.438728509
11.10.22 00:00,47.86760954,44.19992436,44.93854403,47.49579494,35.16893378,43.05408604,2.650833333,4.673333333,6.4875,0.160122187,1.992971662,2.359166667,4.6025,6.913333333,0.003386923,2.029916061,3.028333333,5.679166667,8.34,0.047158757,1.830531992,3.140333333,5.960833333,8.525,10.53547941,6.099096689,3,5.075833333,6.924166667,0.263508088,0.894657832,2.998333333,5.944166667,8.6375,0.092464055,1.582900195
11.10.22 01:00,44.91098145,44.18187079,44.93069151,48.14859565,35.20460465,42.79530565,2.2925,4.514166667,6.545,0.190111672,1.871525042,2.4825,4.569166667,6.684166667,0.003776736,2.036419474,1.9525,3.371666667,4.7575,0.046546504,1.825994273,2.966666667,5.891166667,8.5655,11.94729374,5.955650038,3.383333333,5.498333333,7.361666667,0.231246135,0.899498226,2.411666667,3.515,4.450833333,0.17603066,1.439908757
11.10.22 02:00,44.39598828,44.17594719,45.22979204,48.48027445,35.61060403,42.73435426,1.949166667,3.751666667,5.3925,0.206359581,1.867617154,2.441666667,4.185,5.906666667,0.003386923,2.043837201,2.848333333,4.750833333,6.579166667,0.044749948,1.814467069,3.019833333,6.393,9.500166667,13.20682641,5.84998448,4.973333333,8.256666667,11.16666667,0.264744441,0.900370587,2.733333333,4.043333333,5.163333333,0.231714987,1.453874486
11.10.22 03:00,44.25486794,44.14827363,45.84212716,48.6566942,35.46739298,42.73630404,1.8075,3.405,4.855833333,0.241942652,1.940775915,1.979166667,3.575833333,5.184166667,0.003776736,2.05155644,2.511666667,5.07,7.6875,0.044749948,1.811989136,2.876666667,5.979,8.831,13.40419165,5.810651236,6.7575,10.28083333,13.325,0.219926639,0.848572341,2.695833333,3.671666667,4.469166667,0.202276636,1.426321644
11.10.22 04:00,44.16791277,44.18050864,46.0481787,49.20124422,34.94750281,42.60493671,2.4,3.725,4.876666667,0.246647171,1.976812899,1.410833333,2.283333333,3.125833333,0.003386923,2.045140083,1.8275,3.565,5.328333333,0.047177333,1.780293284,3.098166667,6.668666667,9.964333333,13.85391263,5.742709724,70.0125,83.84416667,93.37166667,0.265853276,0.686537241,2.820833333,6.048333333,9.026666667,0.184722954,1.461574226
11.10.22 05:00,43.86808516,44.23767457,46.0532588,46.71897958,34.56934418,42.71979768,1.765,4.936666667,7.915833333,0.223946647,1.816102361,1.9425,3.980833333,6.1025,0.003386923,2.065766281,1.781666667,3.334166667,4.893333333,0.047158757,1.768058286,2.9655,5.7615,8.313166667,10.44635684,7.159655561,10.10166667,12.8825,15.01833333,0.232994584,0.716502603,3.196666667,6.921666667,10.36333333,0.172481238,1.354204707
11.10.22 06:00,43.69642263,44.30267483,46.0167307,45.75877184,34.33078149,40.0085362,1.270833333,2.895833333,4.403333333,0.196262709,1.831738233,2.059166667,4.160833333,6.340833333,0.003776736,2.076743161,2.536666667,5.211666667,7.956666667,0.046546504,1.769294481,2.783333333,5.438166667,7.861333333,8.844885787,7.016623355,4.135,6.285,8.140833333,0.281538256,0.67140702,2.919166667,5.676666667,8.1925,0.203011286,1.35401753
11.10.22 07:00,44.41189919,43.17654175,46.43849745,45.80626599,34.28392873,39.38307334,1.790833333,4.07,6.184166667,0.243906059,1.747730681,3.056666667,6.285,9.648333333,0.003386923,2.516643868,2.66125,5.354583333,8.110416667,0.049386273,1.951615331,3.175,6.025166667,8.616833333,8.648170819,6.984482858,3.555,6.605833333,9.368333333,0.286495218,0.678177354,2.790833333,4.701666667,6.401666667,0.165895763,1.359516352
11.10.22 08:00,43.75426892,43.4950415,47.88100836,46.68507435,34.43529466,40.11384975,1.890833333,3.670833333,5.295,0.228943625,1.809253973,2.409166667,4.590833333,6.820833333,0.003386923,2.492156226,2.409166667,4.4775,6.5475,0.046566605,1.961663955,3.360833333,6.107833333,8.588333333,9.782139292,6.583554091,4.585833333,7.575,10.22416667,0.278221875,0.676039877,2.919166667,5.728333333,8.294166667,0.196535098,1.349947366
11.10.22 09:00,43.87007243,43.3598119,47.15296988,46.28199621,34.45310846,40.14088643,1.511666667,3.1025,4.564166667,0.18819409,1.850184301,2.086666667,3.63,5.164166667,0.003386923,2.343702834,3.358333333,6.545833333,9.779166667,0.040626895,2.036924576,2.969666667,5.503833333,7.801,9.177433709,6.48048661,4.046666667,5.9375,7.5475,0.315464821,0.648132883,3.040833333,6.195833333,9.09,0.212346976,1.367221835
11.10.22 10:00,44.77954088,42.93575618,46.1246084,47.30617523,34.32463234,40.2439929,2.282916667,4.777083333,7.072083333,0.205870408,1.830123476,2.886666667,4.415833333,5.84,0.003386923,2.200493991,5.703333333,8.3725,10.73083333,0.034837439,2.178451262,3.400208333,6.519666667,9.35825,11.16772687,6.40873853,3.796666667,7,9.899166667,0.308392166,0.68606793,2.226666667,4.9975,7.561666667,0.346926103,1.204931729
11.10.22 11:00,49.29182595,42.96971409,45.63994847,47.62993149,34.38481027,40.34957277,2.875,4.424166667,5.769166667,0.150317797,2.044782784,3.894166667,6.506666667,9.064166667,0.003386923,2.105738598,4.420833333,6.408333333,8.143333333,0.031986732,2.220658216,3.5305,6.619666667,9.423666667,11.98990464,6.262092304,4.186666667,7.194166667,9.881666667,0.278469281,0.65565011,2.735833333,5.828333333,8.680833333,0.149008471,1.400685713
11.10.22 12:00,48.04787777,42.64389507,44.92843144,47.28305934,34.17246954,40.26666412,4.475833333,6.959166667,9.120833333,0.147188733,2.199625987,3.829166667,5.360833333,6.68,0.003776736,1.986789716,4.615,7.595833333,10.4425,0.031986732,2.197354366,3.260666667,5.833666667,8.150833333,10.88595208,6.37742636,3.87,6.244166667,8.336666667,0.23907777,0.649798105,2.9875,5.860833333,8.485,0.13729305,1.488517051
11.10.22 13:00,48.01471186,42.74396827,44.4705191,47.09303666,34.25981454,40.34830575,3.900833333,6.765,9.325833333,0.146406467,1.974705867,4.236666667,5.515,6.49,0.004166549,1.930317256,4.1925,7.656666667,11.105,0.030895417,2.142548218,3.6255,7.2415,10.55083333,10.73860041,6.316117251,3.233333333,5.36,7.246666667,0.352895786,0.525090504,4.13,7.111666667,9.775833333,0.275733147,1.527849408
11.10.22 14:00,48.01522264,42.80427848,43.16512063,46.98572643,34.47520552,40.29211091,3.800833333,5.343333333,6.629166667,0.14563553,1.966798439,4.3725,8.7925,13.37833333,0.003386923,1.964002561,3.9375,6.738333333,9.4575,0.032556873,1.845313507,3.131833333,5.241166667,7.1145,10.74507888,6.352165023,2.890833333,4.003333333,4.9225,0.303359668,0.62300865,4.689166667,6.835,8.66,0.204991536,1.66169748
11.10.22 15:00,48.19645197,43.85653684,44.55141607,47.55560979,37.56908801,40.31058463,3.956666667,7.998333333,11.70083333,0.146406467,2.009008901,4.318333333,7.366666667,10.37666667,0.003386923,2.326938048,4.070833333,6.6125,9.024166667,0.031986732,1.934739033,2.9535,5.725833333,8.255,11.95755681,6.129222803,5.7675,9.44625,12.69875,0.274597317,0.651681715,6.1175,10.62583333,14.6625,0.161729677,1.869455611
11.10.22 16:00,47.97866878,44.30981742,45.16455498,45.59266658,41.85806284,40.31940785,4.0525,6.598333333,8.845833333,0.146406467,2.185025357,4.435833333,7.2325,9.94,0.00422158,2.391284331,3.740833333,6.665833333,9.555,0.033127015,1.976078646,3.688666667,7.122666667,10.2525,9.583978762,6.480423883,7.21,14.1375,20.4625,0.203960598,0.602738049,4.205833333,6.6425,8.774166667,0.343373301,1.662508456
11.10.22 17:00,47.99189779,43.65198527,45.57038766,43.24226513,41.06615228,40.48286791,2.9975,4.599166667,5.9875,0.146406467,2.163517442,3.726666667,6.679166667,9.646666667,0.003386923,2.010670598,3.198333333,5.163333333,7.020833333,0.034837439,1.979499887,4.619666667,7.488833333,10.018,1.804848816,10.74993699,7.430833333,12.77166667,17.545,0.190717819,0.600808103,8.8325,13.33416667,17.2125,0.206875424,1.619537742
11.10.22 18:00,50.07270754,44.23773728,45.86946482,43.58296565,40.87452088,41.02306636,3.440833333,6.09,8.470833333,0.146406467,2.070705046,5.010833333,9.2825,13.62,0.004166549,1.959589095,3.365833333,4.486666667,5.358333333,0.033697156,2.021312456,4.672833333,7.927333333,10.827,1.202245188,11.30668527,5.776666667,9.326666667,12.45083333,0.187589899,0.607967172,13.14333333,16.49583333,19.015,0.190136195,1.387546299
11.10.22 19:00,50.1982885,44.53137068,45.85855296,44.87018911,40.34294105,40.90093411,3.6675,7.165,10.35333333,0.147188733,1.95242699,5.015833333,8.091666667,11.04833333,0.003386923,1.997536602,3.163333333,4.286666667,5.189166667,0.032556873,2.021497048,4.655166667,7.703333333,10.40283333,1.691945136,10.61290403,5.321666667,7.4225,9.165,0.202795767,0.623535421,12.56416667,16.08166667,18.79833333,0.393260646,1.150596632
11.10.22 20:00,49.5940244,45.2524144,46.52267469,44.84924365,39.83325133,41.36450007,3.584166667,5.455,7.07,0.162468985,1.954767538,5.580833333,9.8925,14.2075,0.003386923,2.182851276,93.07333333,119.6091667,138.6925,0.038953237,1.913519854,4.534666667,7.257166667,9.647833333,1.327906336,10.69063813,4.671666667,7.8075,10.59,0.224786382,0.627652843,12.83166667,16.4075,19.16583333,0.33445268,1.328342017
11.10.22 21:00,49.53639759,45.12308226,45.04168062,44.83602451,39.10839189,41.70992272,3.82,5.739166667,7.390833333,0.148753265,1.916664709,3.996666667,6.633333333,9.208333333,0.003386923,2.266492267,30.17083333,39.59833333,46.72416667,0.032011216,2.182966531,4.387,7.371166667,10.02516667,1.101056337,10.78874995,3.806666667,6.364166667,8.636666667,0.21399864,0.603614748,12.05833333,14.03416667,15.28166667,0.211700737,1.393584075
11.10.22 22:00,49.56666394,45.32741351,45.41435604,45.35775737,38.74912754,41.9287692,3.761666667,6.225,8.408333333,0.149535531,1.918343777,3.5925,6.509166667,9.453333333,0.00422158,2.342614642,5.065833333,7.580833333,9.843333333,0.031986732,2.064418043,4.586166667,7.962,10.98566667,1.07834489,10.62132738,4.12,6.204166667,7.999166667,0.230130852,0.62359706,12.1425,15.32,17.72833333,0.303885553,1.335272406
11.10.22 23:00,49.62624911,45.41541884,46.40096207,45.93715724,38.4385982,41.86668577,4.061666667,7.598333333,10.80583333,0.146406467,1.936122922,4.9475,7.904166667,10.735,0.003386923,2.327727106,8.778333333,12.355,15.37916667,0.050381364,1.782653216,4.049,6.635666667,8.9225,1.154019432,10.67030762,4.993333333,8.290833333,11.21666667,0.232680257,0.608168176,10.67333333,12.9,14.46833333,0.372743486,1.254345785
12.10.22 00:00,48.78672249,45.19462836,46.8166408,46.19361622,38.29591803,41.93438304,4.691666667,7.556666667,10.08083333,0.146406467,1.928844226,4.666666667,7.895,11.07166667,0.003386923,2.159275379,10.16166667,12.48666667,13.92,0.034267297,1.889406123,4.3155,7.702,10.75116667,1.156479574,10.7037572,4.378333333,7.069166667,9.4375,0.233013826,0.603835431,10.805,13.62333333,15.75916667,0.306027641,1.336266617
12.10.22 01:00,48.20782611,45.1112032,46.60573124,46.46680317,38.29586988,41.99183042,3.515,5.489166667,7.21,0.146406467,1.989920301,4.994166667,7.63,10.0825,0.003386923,2.0803031,8.8625,12.68833333,15.98666667,0.034267297,1.904986972,4.160666667,8.030666667,11.5565,1.136721556,10.70436807,4.196666667,7.725833333,10.92,0.262108816,0.591023628,11.0675,11.95,12.18916667,0.222842504,1.44005039
12.10.22 02:00,47.74192686,45.04794759,46.47238943,46.87051591,38.09363496,41.85531955,4.661666667,8.01,11.00166667,0.146406467,2.109981335,4.489166667,7.115833333,9.6175,0.003386923,2.032313095,6.595,10.03333333,13.16416667,0.036547863,1.903722607,3.9855,7.0475,9.799333333,1.185542278,10.61249096,3.6675,5.153333333,6.391666667,0.234082509,0.61412784,8.6025,10.3975,11.66166667,0.188673629,1.429084187
12.10.22 03:00,47.63822515,45.0020027,46.40700948,47.86364196,37.86484213,41.87894694,4.286666667,5.975,7.375833333,0.146406467,2.18569306,4.355,6.645833333,8.775,0.003386923,2.02157414,7.095833333,12.35,17.49,0.035977721,1.918183167,3.846333333,7.003,9.854666667,1.502190388,10.36952606,3.154166667,6.006666667,8.600833333,0.285885105,0.592170675,8.555,10.62833333,12.165,0.279627991,1.350827424
12.10.22 04:00,47.68867184,45.10144393,46.33445035,48.55687504,37.63696381,41.8012347,3.3275,4.6925,5.831666667,0.146406467,2.239230849,4.456666667,6.464166667,8.2575,0.003386923,2.010915369,5.2625,7.565833333,9.5625,0.037688145,1.933923926,3.868666667,6.625666667,9.087833333,1.63374418,10.43702905,3.39,5.664166667,7.6825,0.234763932,0.600727082,9.4425,12.37666667,14.69833333,0.305694545,1.347408694
12.10.22 05:00,47.07797545,45.22143409,46.31554305,48.43968446,37.4777971,40.82594085,3.014166667,4.775,6.3175,0.14563553,2.253146626,3.970833333,5.761666667,7.361666667,0.003776736,2.005279748,5.1875,7.418333333,9.3375,0.063767282,1.907114597,4.042,8.377333333,12.36266667,1.594766759,10.32813032,2.964166667,4.693333333,6.209166667,0.219290508,0.595402257,7.565,9.955833333,11.8575,0.177365554,1.997138906
12.10.22 06:00,46.61748432,45.32968144,46.18351823,46.55117619,37.30267628,39.66805326,4.578333333,6.349166667,7.813333333,0.146406467,2.200755142,4.301666667,6.970833333,9.545,0.003386923,2.015305325,4.930833333,8.275,11.50083333,0.040012732,1.907220239,5.147291667,8.551916667,11.57120833,1.094151588,11.03020903,2.979166667,5.9775,8.718333333,0.230101216,0.598409688,6.124166667,9.519166667,12.475,0.299105433,1.686787464
12.10.22 07:00,46.61191818,45.37283617,46.46092398,45.14843862,37.2517842,40.20531459,4.275833333,7.265833333,9.930833333,0.146406467,2.45725425,3.21,5.043333333,6.779166667,0.007544786,2.015081388,4.566666667,6.460833333,8.0725,0.04238134,1.929219082,5.518190476,8.752992064,11.58721825,1.801544451,10.50604692,3.31,5.565,7.56875,0.260438106,0.622711435,4.649166667,6.929166667,8.8825,0.231442376,1.806678575
12.10.22 08:00,46.37924655,45.39317803,46.62953383,45.53958588,37.45446843,40.15526604,3.915,6.5075,8.808333333,0.146406467,2.640702853,5.229166667,8.886666667,12.48833333,0.003386923,2.201603441,5.785,9.5575,13.1675,0.03942058,1.946528227,6.807833333,9.6525,12.036,2.256446074,10.77856143,2.805,5.465833333,7.8925,0.342843038,0.594623092,5.2225,6.780833333,8,0.25083862,1.719055522
12.10.22 09:00,46.43199298,45.58992747,46.22625538,45.99932351,36.97182312,40.11467484,4.7625,7.3,9.500833333,0.146406467,2.656405437,4.705833333,8.5175,12.3625,0.003386923,2.133750333,5.398333333,9.321666667,13.15166667,0.038280297,2.061028717,6.016166667,9.541166667,12.628,2.530560296,10.95031408,2.775833333,6.055,9.0825,0.247241789,0.652353306,5.635,9.875833333,13.6775,0.228269571,1.500827369
12.10.22 10:00,46.28873894,45.42879387,46.24366516,44.77800794,36.82898214,40.00283235,4.923333333,9.290833333,13.25416667,0.231700784,2.005077328,4.790416667,7.54,10.15291667,0.003971642,1.996241817,4.7925,8.0725,11.23916667,0.038258287,1.970150063,7.244,11.5945,15.415,2.1254545,10.81588455,2.4425,4.378333333,6.121666667,0.253869602,0.628668896,5.8425,7.7925,9.360833333,0.256844602,1.563215442
12.10.22 11:00,43.83757953,45.27221857,46.19666405,45.3837904,36.63870452,40.01754027,5.295833333,8.6325,11.57416667,0.182724991,1.988770023,4.268333333,6.8025,9.221666667,0.003386923,2.022477158,4.586666667,6.528333333,8.190833333,0.038828428,1.945890276,6.0875,10.023,13.50666667,2.153691164,10.68628727,2.499166667,4.360833333,6.028333333,0.248353192,0.601669729,6.315833333,9.38,12.00583333,0.324905299,1.585958644
12.10.22 12:00,47.21819785,45.20556148,46.19282699,46.24689415,36.68779897,40.15160817,5.080833333,6.606666667,7.803333333,0.170212875,2.006195422,3.695833333,5.886666667,7.978333333,0.003386923,2.024818323,5.143333333,8.6975,12.13333333,0.037688145,1.95171283,5.788,9.68025,13.13908333,3.757509091,9.358777404,1.894166667,3.826666667,5.6,0.28358611,0.615152199,5.539166667,10.03833333,14.09916667,0.201194759,1.619282124
12.10.22 13:00,45.19041602,45.17039911,46.22992715,48.50955357,36.49503961,40.08283851,4.875,9.3,13.325,0.23100188,1.851075802,4.110833333,7.313333333,10.52416667,0.003386923,2.018278825,4.138333333,6.53,8.759166667,0.038828428,1.946597961,5.063666667,7.833,10.23883333,9.188542275,6.983814606,2.610833333,4.5175,6.2225,0.295281288,0.57355466,5.584166667,7.995833333,10.02416667,0.259594682,1.541425573
12.10.22 14:00,45.10721053,45.10368937,46.20260271,46.00949089,36.45729375,40.15836376,3.84,5.934166667,7.754166667,0.255718946,1.769648099,3.566666667,5.74,7.8275,0.003386923,2.011000455,4.006666667,6.220833333,8.2675,0.040032832,1.956690832,8.517333333,13.26983333,17.4105,7.669529595,7.421462268,2.538333333,4.102083333,5.47875,0.260329393,0.645590934,5.835,8.976666667,11.70416667,0.296962319,1.341562045
12.10.22 15:00,44.60917191,45.0328252,46.11502902,44.01443375,36.27313753,40.26880599,3.14,5.415833333,7.449166667,0.242417358,1.821027572,3.628333333,7.726666667,12.0275,0.003386923,2.030078994,3.8375,6.763333333,9.639166667,0.038258287,1.964682558,8.815833333,12.53466667,15.6555,5.291533683,8.236787425,8.621666667,12.50666667,15.79666667,0.291440379,0.616934391,5.404166667,7.7075,9.643333333,0.39339761,1.64349664
12.10.22 16:00,44.56774662,45.12552535,46.09421687,45.03626997,36.60968915,40.35598856,3.431666667,6.546666667,9.380833333,0.221451825,2.04657599,4.13,6.463333333,8.67,0.003386923,2.027969885,4.1225,6.883333333,9.54,0.038258287,1.984374913,8.1815,12.534,16.30433333,6.657456811,7.691145594,7.1875,11.42,15.12916667,0.258597285,0.633475931,5.211666667,6.605,7.665,0.232967005,1.423652066
